SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,3332 Sugar House St,Raleigh,NC,27614,359900,5,4.0,Wakefield,3559,7405,2006,51,101,23,Active,,,http://www.redfin.com/NC/Raleigh/3332-Sugar-House-St-27614/home/41312880,TMLS,2179951,N,Y,35.9676277,-78.5564549
MLS Listing,,Single Family Residential,4508 Leaf Ct,Raleigh,NC,27612,384900,4,3.0,Birchwood Hills,2284,11325,1965,51,169,,Active,,,http://www.redfin.com/NC/Raleigh/4508-Leaf-Ct-27612/home/41334257,TMLS,2180118,N,Y,35.8434918,-78.6679847
MLS Listing,,Single Family Residential,4904 Elm Heights Ln,Raleigh,NC,27616,287000,3,3.0,Brandemere,2530,7405,2013,52,113,30,Active,,,http://www.redfin.com/NC/Raleigh/4904-Elm-Heights-Ln-27616/home/45437116,TMLS,2180074,N,Y,35.8532136,-78.5613163
MLS Listing,,Single Family Residential,2633 Yellow Pine Rd,Raleigh,NC,27616,306566,3,2.0,Wake,1881,6098,2018,53,163,54,Active,,,http://www.redfin.com/NC/Raleigh/2633-Yellow-Pine-Rd-27616/home/145172501,TMLS,2179675,N,Y,35.903439,-78.508817
MLS Listing,,Single Family Residential,3356 Sugar House St,Raleigh,NC,27614,288000,4,3.0,Wakefield,2270,6534,2006,55,127,23,Active,,,http://www.redfin.com/NC/Raleigh/3356-Sugar-House-St-27614/home/41357138,TMLS,2176308,N,Y,35.9681392,-78.557368
MLS Listing,,Single Family Residential,6200 Mial Plantation Rd,Raleigh,NC,27610,400000,3,3.0,Wake,2732,433596,1979,57,146,,Active,,,http://www.redfin.com/NC/Raleigh/6200-Mial-Plantation-Rd-27610/home/41133729,TMLS,2179285,N,Y,35.701839,-78.479641
MLS Listing,,Single Family Residential,6551 Battle Bridge Rd,Raleigh,NC,27610-6207,264900,3,3.0,Wake,2608,60984,1999,57,102,,Active,,,http://www.redfin.com/NC/Raleigh/6551-Battle-Bridge-Rd-27610/home/41190144,TMLS,2179218,N,Y,35.725399,-78.542867
MLS Listing,,Single Family Residential,6213 Woodmark Trl,Raleigh,NC,27606,330000,3,3.0,Hunters Ridge,2702,41382,1984,57,122,,Active,,,http://www.redfin.com/NC/Raleigh/6213-Woodmark-Trl-27606/home/41141046,TMLS,2177879,N,Y,35.7052429,-78.7394065
MLS Listing,,Single Family Residential,485 Waterville St,Raleigh,NC,27603,385000,4,3.0,Eagle Ridge,2998,12196,2014,57,128,42,Active,,,http://www.redfin.com/NC/Raleigh/485-Waterville-St-27603/home/52208554,TMLS,2179033,N,Y,35.6747574,-78.6670652
MLS Listing,,Single Family Residential,7593 Oakberry Dr,Raleigh,NC,27616,315000,4,3.0,Bryson Village,3119,6534,2016,59,101,45,Active,,,http://www.redfin.com/NC/Raleigh/7593-Oakberry-Dr-27616/home/96982686,TMLS,2175997,N,Y,35.839442,-78.509238
MLS Listing,,Single Family Residential,10004 Whitestone Rd,Raleigh,NC,27516,400000,4,3.0,Stonebridge,2454,39639,1981,59,163,66,Active,May-20-2018 01:00 PM,May-20-2018 04:00 PM,http://www.redfin.com/NC/Raleigh/10004-Whitestone-Rd-27615/home/41137992,TMLS,2178571,N,Y,35.9187936,-78.6659487
MLS Listing,,Single Family Residential,5744 Manor Plantation Dr,Raleigh,NC,27603,329990,3,3.0,Turner Downs,2506,29620,2002,60,132,32,Active,,,http://www.redfin.com/NC/Raleigh/5744-Manor-Plantation-Dr-27603/home/41262647,TMLS,2178458,N,Y,35.6202204,-78.6734021
MLS Listing,,Single Family Residential,8004 Gilano Dr Lot 81,Raleigh,NC,27603,399990,5,4.0,Wake,3204,7405,2018,62,125,37,Active,,,http://www.redfin.com/NC/Raleigh/8004-Gilano-Dr-27603/unit-81/home/145178086,TMLS,2178145,N,Y,35.66152,-78.6979883
MLS Listing,,Single Family Residential,5309 Beckom St Unit 3119 Bishop I,Raleigh,NC,27616,349900,3,3.0,Wake,2400,4138,2017,63,146,96,Active,,,http://www.redfin.com/NC/Raleigh/5309-Beckom-St-27616/unit-3119-Bishop-I/home/144505914,TMLS,2178021,N,Y,35.8635083194531,-78.5391130447388
MLS Listing,,Single Family Residential,2206 Kira Ln,Raleigh,NC,27614-7438,399500,4,3.0,Bedford,2826,4356,2006,65,141,65,Active,,,http://www.redfin.com/NC/Raleigh/2206-Kira-Ln-27614/home/41297213,TMLS,2173767,N,Y,35.9251899,-78.5678817
MLS Listing,,Single Family Residential,1531 Michelle Dr,Raleigh,NC,27614,299900,4,3.0,Falls River Enclave,2569,8712,2003,65,117,13,Active,,,http://www.redfin.com/NC/Raleigh/1531-Michelle-Dr-27614/home/41281342,TMLS,2176687,N,Y,35.9249615,-78.5825557
MLS Listing,,Single Family Residential,4801 Metcalf Dr,Raleigh,NC,27612,389900,4,3.0,Oak Park,3048,18295,1978,65,128,,Active,,,http://www.redfin.com/NC/Raleigh/4801-Metcalf-Dr-27612/home/41087805,TMLS,2174239,N,Y,35.8466036,-78.7075777
MLS Listing,,Single Family Residential,4821 Heathshire Dr Lot 175,Raleigh,NC,27616,349871,5,4.0,Belmont,2622,6969,2018,66,133,78,Active,,,http://www.redfin.com/NC/Raleigh/4821-Heathshire-Dr-27616/unit-175/home/145085063,TMLS,2177199,N,Y,35.8400516,-78.5537551
MLS Listing,,Single Family Residential,3811 Yates Mill Trl,Raleigh,NC,27606,340000,3,3.0,Crossings at Tryon,1911,4356,2015,70,178,33,Active,,,http://www.redfin.com/NC/Raleigh/3811-Yates-Mill-Trl-27606/home/41357066,TMLS,2176479,N,Y,35.7456085,-78.7039291
MLS Listing,,Single Family Residential,830 Coleman St,Raleigh,NC,27610,399800,3,3.0,Quarry Hills,1711,4791,2018,71,234,,Active,,,http://www.redfin.com/NC/Raleigh/830-Coleman-St-27610/home/113111245,TMLS,2176324,N,Y,35.768433,-78.622883
MLS Listing,,Single Family Residential,1325 Formal Garden Way,Raleigh,NC,27603,324000,4,3.0,Renaissance Park,2397,3920,2013,71,135,81,Active,,,http://www.redfin.com/NC/Raleigh/1325-Formal-Garden-Way-27603/home/45354324,TMLS,2175482,N,Y,35.7377615,-78.658955
MLS Listing,,Single Family Residential,5316 Beardall St,Raleigh,NC,27616,365000,3,3.0,Wake,2150,4356,2015,72,170,95,Active,,,http://www.redfin.com/NC/Raleigh/5316-Beardall-St-27616/home/91426112,TMLS,2175874,N,Y,35.862161,-78.539388
MLS Listing,,Single Family Residential,5948 Dunbarton Way,Raleigh,NC,27613,399990,4,4.0,Hawthorne,3216,14374,1992,72,124,100,Active,,,http://www.redfin.com/NC/Raleigh/5948-Dunbarton-Way-27613/home/41182997,TMLS,2175619,N,Y,35.9419968,-78.7135859
MLS Listing,,Single Family Residential,2813 Oak Bridge Dr,Raleigh,NC,27610,324900,4,3.0,Wake,2633,20908,2003,73,123,15,Active,,,http://www.redfin.com/NC/Raleigh/2813-Oak-Bridge-Dr-27610/home/41254547,TMLS,2175632,N,Y,35.7290183,-78.5277062
MLS Listing,,Single Family Residential,5925 Lunenburg Dr,Raleigh,NC,27603,362000,4,4.0,Wake,3093,27007,2018,73,117,23,Active,,,http://www.redfin.com/NC/Raleigh/5925-Lunenburg-Dr-27603/home/144953099,TMLS,2175629,N,Y,35.611197,-78.6697518
MLS Listing,,Single Family Residential,4554 Tall Timber Dr,The Villages,FL,32162,365000,3,2.0,Grand Oaks Manor,1923,5663,2018,73,190,150,Active,,,http://www.redfin.com/FL/The-Villages/4554-Tall-Timber-Dr-32162/home/144945338,Beaches MLS,RX-10409393,N,Y,35.850006,-78.680291
MLS Listing,,Single Family Residential,2700 Cashlin Dr,Raleigh,NC,27616,340000,5,4.0,Highland Creek,3125,11325,2007,75,109,56,Active,,,http://www.redfin.com/NC/Raleigh/2700-Cashlin-Dr-27616/home/41321883,TMLS,2175326,N,Y,35.8999718,-78.5134157
MLS Listing,,Single Family Residential,8500 Clivedon Dr,Raleigh,NC,27615-3990,312500,3,3.0,Durant Quarter,2219,7405,1995,75,141,41,Active,,,http://www.redfin.com/NC/Raleigh/8500-Clivedon-Dr-27615/home/41186300,TMLS,2175271,N,Y,35.8954809,-78.5865997
MLS Listing,,Single Family Residential,1417 Garner Rd,Raleigh,NC,27610,315000,3,3.0,Wake,1248,6969,2018,77,252,,Active,,,http://www.redfin.com/NC/Raleigh/1417-Garner-Rd-27610/home/41083133,TMLS,2174972,N,Y,35.7623997,-78.6312073
MLS Listing,,Single Family Residential,4713 Broad Falls Ln Lot 132,Knightdale,NC,27545,299429,4,3.0,Poplar Creek Village,2514,6534,2018,77,119,38,Active,,,http://www.redfin.com/NC/Knightdale/4713-Broad-Falls-Ln-27545/unit-132/home/144918903,TMLS,2174952,N,Y,35.7792527320679,-78.5343237283472
MLS Listing,,Single Family Residential,5313 Maplemoor Way,Raleigh,NC,27616,286037,3,2.0,Bryson Village,1901,6098,2018,79,150,45,Active,,,http://www.redfin.com/NC/Raleigh/5313-Maplemoor-Way-27616/home/144911030,TMLS,2174486,N,Y,35.836500000361,-78.512304999554
MLS Listing,,Single Family Residential,5921 Lunenburg Dr,Raleigh,NC,27603,345750,3,3.0,Wake,2700,27007,2018,80,128,23,Active,,,http://www.redfin.com/NC/Raleigh/5921-Lunenburg-Dr-27603/home/144906025,TMLS,2174221,N,Y,35.6129292,-78.6676611
MLS Listing,,Single Family Residential,102 Silverhawk Ln,Durham,NC,27703,390000,4,4.0,Durham,2965,6098,2018,82,132,75,Active,,,http://www.redfin.com/NC/Durham/102-Silverhawk-Ln-27703/home/144712164,TMLS,2173912,N,Y,35.923699,-78.779971
MLS Listing,,Single Family Residential,4706 Broad Falls Ln Lot 140,Knightdale,NC,27545,307188,4,3.0,Poplar Creek Village,2441,7405,2017,83,126,38,Active,,,http://www.redfin.com/NC/Knightdale/4706-Broad-Falls-Ln-27545/unit-140/home/144897765,TMLS,2173810,N,Y,35.7792527320679,-78.5343237283472
MLS Listing,,Single Family Residential,3504 Longleaf Estates Dr,Raleigh,NC,27616,392440,4,3.0,Wake,3213,8712,2018,84,122,54,Active,May-13-2018 02:00 PM,May-13-2018 05:00 PM,http://www.redfin.com/NC/Raleigh/3504-Longleaf-Estates-Dr-27616/home/144887272,TMLS,2173685,N,Y,35.903439,-78.508817
MLS Listing,,Single Family Residential,3422 Table Mountain Pine Dr,Raleigh,NC,27616,378830,3,3.0,Wake,2935,9147,2018,84,129,54,Active,May-13-2018 02:00 PM,May-13-2018 05:00 PM,http://www.redfin.com/NC/Raleigh/3422-Table-Mountain-Pine-Dr-27616/home/144886676,TMLS,2173663,N,Y,35.903439,-78.508817
MLS Listing,,Single Family Residential,4113 Mangrove Dr,Raleigh,NC,27616,250000,3,3.0,Forestville Farms,1983,11325,1996,84,126,12,Active,,,http://www.redfin.com/NC/Raleigh/4113-Mangrove-Dr-27616/home/41214725,TMLS,2172852,N,Y,35.8726627,-78.5188526
MLS Listing,,Single Family Residential,3400 Parlor St,Raleigh,NC,27614,329000,3,3.0,Cedar Grove,2830,5227,2006,85,116,23,Active,,,http://www.redfin.com/NC/Raleigh/3400-Parlor-St-27614/home/41356334,TMLS,2173545,N,Y,35.9689083,-78.5553272
MLS Listing,,Single Family Residential,642 Seastone St,Raleigh,NC,27603,310000,4,3.0,Eagle Ridge,2732,19166,2006,85,113,42,Active,,,http://www.redfin.com/NC/Raleigh/642-Seastone-St-27603/home/41256562,TMLS,2173351,N,Y,35.6645783,-78.6748201
MLS Listing,,Single Family Residential,8004 Kate Schabot Dr,Raleigh,NC,27616,310000,4,3.0,Highland Creek,3232,9147,2015,85,96,58,Active,,,http://www.redfin.com/NC/Raleigh/8004-Kate-Schabot-Dr-27616/home/103507798,TMLS,2172913,N,Y,35.900192,-78.521612
MLS Listing,,Single Family Residential,607 Maywood Ave,Raleigh,NC,27603,397000,3,3.0,Caraleigh,1506,1742,2017,86,264,17,Active,,,http://www.redfin.com/NC/Raleigh/607-Maywood-Ave-27603/home/144881256,TMLS,2173325,N,Y,35.7605499,-78.6566577
MLS Listing,,Single Family Residential,2330 Lazy River Dr,Raleigh,NC,27610,260000,4,3.0,EdgeWtr,2509,6969,2005,86,104,35,Active,,,http://www.redfin.com/NC/Raleigh/2330-Lazy-River-Dr-27610/home/41294566,TMLS,2173322,N,Y,35.802601,-78.5461432
MLS Listing,,Single Family Residential,12021 N Exeter Way,Raleigh,NC,27613,400000,4,3.0,Harrington Grove,2546,9583,1993,86,157,50,Active,,,http://www.redfin.com/NC/Raleigh/12021-N-Exeter-Way-27613/home/41172309,TMLS,2173293,N,Y,35.925752,-78.753222
MLS Listing,,Single Family Residential,1148 Southern Meadows Dr,Raleigh,NC,27603,347900,3,3.0,Southern Meadows,2780,23522,2006,90,125,30,Active,,,http://www.redfin.com/NC/Raleigh/1148-Southern-Meadows-Dr-27603/home/41292367,TMLS,2172527,N,Y,35.6017891,-78.6480519
MLS Listing,,Single Family Residential,3712 Dade St,Raleigh,NC,27612,400000,4,2.0,Beckana,2153,18730,1958,94,186,,Active,,,http://www.redfin.com/NC/Raleigh/3712-Dade-St-27612/home/41110208,TMLS,2171879,N,Y,35.8324685,-78.6693695
MLS Listing,,Single Family Residential,4304 Walker Hallow St,Raleigh,NC,27616,350000,4,4.0,Belmont,2425,7405,2017,94,144,72,Active,,,http://www.redfin.com/NC/Raleigh/4304-Walker-Hallow-St-27616/home/144829654,TMLS,2171749,N,Y,35.837291,-78.552512
MLS Listing,,Single Family Residential,1321 Hoke Landing Ln Lot 3,Raleigh,NC,27603,379900,3,3.0,Hoke Landing,2748,23522,2018,95,138,30,Active,May-13-2018 01:00 PM,May-13-2018 04:00 PM,http://www.redfin.com/NC/Raleigh/1321-Hoke-Landing-Ln-27603/unit-3/home/144825398,TMLS,2171581,N,Y,35.6146573,-78.6331901
MLS Listing,,Single Family Residential,11608 Leesville Rd,Raleigh,NC,27609,275000,3,3.0,Wake,2831,52707,1986,97,97,,Active,,,http://www.redfin.com/NC/Raleigh/11608-Leesville-Rd-27613/home/41094503,TMLS,2171327,N,Y,35.9199154,-78.7430377
MLS Listing,,Single Family Residential,14012 Durant Rd,Raleigh,NC,27614,259999,3,2.0,Wake,1350,40510,1963,99,193,,Active,,,http://www.redfin.com/NC/Raleigh/14012-Durant-Rd-27614/home/41086317,TMLS,2170536,N,Y,35.9249847,-78.6473427
MLS Listing,,Single Family Residential,3426 Piping Plover Dr,Raleigh,NC,27616,296550,4,4.0,Massey Preserve,2425,9147,2018,102,122,50,Active,,,http://www.redfin.com/NC/Raleigh/3426-Piping-Plover-Dr-27616/home/109594194,TMLS,2170262,N,Y,35.8654771,-78.5180286
MLS Listing,,Single Family Residential,4202 Prelude St,Raleigh,NC,27616-1941,300000,3,3.0,Wheatleigh,2330,10890,2017,105,129,,Active,,,http://www.redfin.com/NC/Raleigh/4202-Prelude-St-27616/unit-11/home/44550758,TMLS,2169991,N,Y,35.87014,-78.517433
MLS Listing,,Single Family Residential,501 Seabring Ln,Raleigh,NC,27603,324500,3,2.0,Blalocks Glen,2059,39944,2018,106,158,30,Active,,,http://www.redfin.com/NC/Raleigh/501-Seabring-Ln-27603/home/144769932,TMLS,2169809,N,Y,35.594339,-78.657607
MLS Listing,,Single Family Residential,2321 Hinton St,Raleigh,NC,27612,379900,3,3.0,Wake,2391,5662,2018,107,159,,Active,,,http://www.redfin.com/NC/Raleigh/2321-Hinton-St-27612/home/41112134,TMLS,2169623,N,Y,35.8718695,-78.6813338
MLS Listing,,Single Family Residential,8204 Old Deer Trl,Raleigh,NC,27615,362000,4,3.0,Summerfield North,2590,11325,1984,107,140,39,Active,,,http://www.redfin.com/NC/Raleigh/8204-Old-Deer-Trl-27615/home/41153438,TMLS,2169550,N,Y,35.8893141,-78.6416247
MLS Listing,,Single Family Residential,400 Seabring Ln,Raleigh,NC,27603,329500,3,2.0,Blalocks Glen,2059,115869,2018,110,160,30,Active,,,http://www.redfin.com/NC/Raleigh/400-Seabring-Ln-27603/home/144757322,TMLS,2168982,N,Y,35.594339,-78.657607
MLS Listing,,Single Family Residential,3422 Piping Plover Dr,Raleigh,NC,27616,315680,5,4.0,Massey Preserve,3000,9147,2018,116,105,50,Active,,,http://www.redfin.com/NC/Raleigh/3422-Piping-Plover-Dr-27616/home/109594131,TMLS,2168300,N,Y,35.8653035,-78.5179182
MLS Listing,,Single Family Residential,2102 Manuel St,Raleigh,NC,27612,400000,4,3.0,Beckana,2207,13939,1952,121,181,,Active,,,http://www.redfin.com/NC/Raleigh/2102-Manuel-St-27612/home/41076743,TMLS,2167651,N,Y,35.8307354,-78.673453
MLS Listing,,Single Family Residential,1539 1/2 Battery Dr,Raleigh,NC,27610,389900,3,3.0,Battery Heights,1520,4356,2017,121,257,,Active,,,http://www.redfin.com/NC/Raleigh/1539-Battery-Dr-27610/home/144378011,TMLS,2167542,N,Y,35.776423,-78.6147639
MLS Listing,,Single Family Residential,3012 Oak Bridge Dr,Raleigh,NC,27610,310000,4,3.0,Wake,3024,21780,2002,123,103,15,Active,,,http://www.redfin.com/NC/Raleigh/3012-Oak-Bridge-Dr-27610/home/41256078,TMLS,2166806,N,Y,35.7260616,-78.5282609
MLS Listing,,Single Family Residential,5429 Overdale Ln,Raleigh,NC,27603,399900,4,4.0,Braxton,4061,23609,2014,126,98,45,Active,,,http://www.redfin.com/NC/Raleigh/5429-Overdale-Ln-27603/home/49784514,TMLS,2166811,N,Y,35.6290851,-78.6660224
MLS Listing,,Single Family Residential,1228 Turner Woods Dr,Raleigh,NC,27603,375000,3,3.0,Turner Downs,3088,34412,2006,128,121,32,Active,,,http://www.redfin.com/NC/Raleigh/1228-Turner-Woods-Dr-27603/home/41290452,TMLS,2166504,N,Y,35.6189047,-78.6733135
MLS Listing,,Single Family Residential,1029 Mills St,Raleigh,NC,27608,269900,3,2.0,Forest Acres,1231,6098,1992,130,219,,Active,,,http://www.redfin.com/NC/Raleigh/1029-Mills-St-27608/home/41095515,TMLS,2165642,N,Y,35.811147,-78.6221684
MLS Listing,,Single Family Residential,8009 Peachtree Town Ln Lot 27,Knightdale,NC,27545,368938,5,4.0,Princeton Manor,3011,18730,2017,134,123,53,Active,,,http://www.redfin.com/NC/Knightdale/8009-Peachtree-Town-Ln-27545/unit-27/home/144584581,TMLS,2165882,N,Y,35.7801819,-78.5345435
MLS Listing,,Single Family Residential,8007 Peachtree Town Ln Lot 28,Knightdale,NC,27545,345924,3,3.0,Princeton Manor,2648,15246,2017,142,131,53,Active,,,http://www.redfin.com/NC/Knightdale/8007-Peachtree-Town-Ln-27545/unit-28/home/144541133,TMLS,2165338,N,Y,35.7801819,-78.5345435
MLS Listing,,Single Family Residential,633 Shadywood Ln,Raleigh,NC,27603,329000,4,3.0,Nottingham Forest,3007,42253,1987,152,109,,Active,,,http://www.redfin.com/NC/Raleigh/633-Shadywood-Ln-27603/home/41149068,TMLS,2164084,N,Y,35.6494922,-78.6380341
MLS Listing,,Single Family Residential,525 S Haywood St,Raleigh,NC,27601,269000,3,2.0,Wake,1185,6969,1910,160,227,,Active,,,http://www.redfin.com/NC/Raleigh/525-S-Haywood-St-27601/home/41068032,TMLS,2163127,N,Y,35.772924,-78.6280824
MLS Listing,,Single Family Residential,1105 Holmes St,Raleigh,NC,27601,300000,3,2.0,Wake,1842,10890,1956,166,163,,Active,,,http://www.redfin.com/NC/Raleigh/1105-Holmes-St-27601/home/41084405,TMLS,2162366,N,Y,35.7663561,-78.6281267
MLS Listing,,Single Family Residential,3200 Caldwell Dr,Raleigh,NC,27607,385000,4,3.0,Meredith Woods,2793,24829,1968,172,138,,Active,,,http://www.redfin.com/NC/Raleigh/3200-Caldwell-Dr-27607/home/41060816,TMLS,2161955,N,Y,35.8100366,-78.6944928
MLS Listing,,Single Family Residential,1400 Opal Ct,Raleigh,NC,27615,315000,4,3.0,Emerald Point,2182,8712,1995,177,144,21,Active,,,http://www.redfin.com/NC/Raleigh/1400-Opal-Ct-27615/home/41200459,TMLS,2161148,N,Y,35.8997512,-78.6634226
MLS Listing,,Single Family Residential,6709 Lucado Ct,Raleigh,NC,27603,329400,4,4.0,Blalocks Glen,3166,24742,2017,187,104,30,Active,May-13-2018 02:00 PM,May-13-2018 04:00 PM,http://www.redfin.com/NC/Raleigh/6709-Lucado-Ct-27603/home/144266829,TMLS,2159837,N,Y,35.594339,-78.657607
MLS Listing,,Single Family Residential,3442 Grosbeak Way,Raleigh,NC,27616,375000,4,4.0,Massey Preserve,3400,11761,2017,198,110,50,Active,May-13-2018 02:00 PM,May-13-2018 05:00 PM,http://www.redfin.com/NC/Raleigh/3442-Grosbeak-Way-27616/home/103262740,TMLS,2158238,N,Y,35.8664597,-78.5169076
MLS Listing,,Single Family Residential,4160 Landover Ln,Raleigh,NC,27616,387900,3,2.0,Wake,1630,275299,1977,201,238,,Active,,,http://www.redfin.com/NC/Raleigh/4160-Landover-Ln-27616/home/41120428,TMLS,2157735,N,Y,35.852209,-78.516679
MLS Listing,,Single Family Residential,2319 Derby Dr,Raleigh,NC,27610-1741,387000,3,3.0,Longview Park,1581,12196,1953,206,245,,Active,,,http://www.redfin.com/NC/Raleigh/2319-Derby-Dr-27610/home/41109166,TMLS,2156970,N,Y,35.7874772,-78.6062748
MLS Listing,,Single Family Residential,8517 Hurst Dr,Raleigh,NC,27603,399900,3,3.0,Whitecroft Manor,3018,21780,2017,214,133,35,Active,,,http://www.redfin.com/NC/Raleigh/8517-Hurst-Dr-27603/home/144038485,TMLS,2155672,N,Y,35.6611944,-78.6675634
MLS Listing,,Single Family Residential,6424 Giddings St,Raleigh,NC,27616,395000,3,3.0,Wake,2472,6098,2017,245,160,95,Active,,,http://www.redfin.com/NC/RALEIGH/6424-GIDDINGS-ST-27616/home/143743083,TMLS,2150410,N,Y,35.860948,-78.538799
MLS Listing,,Single Family Residential,449 Rose Ln,Raleigh,NC,27610,398500,4,3.0,Wake,2409,13068,2018,256,165,,Active,,,http://www.redfin.com/NC/Raleigh/449-Rose-Ln-27610/home/113233660,TMLS,2148416,N,Y,35.7689062,-78.5986005
MLS Listing,,Single Family Residential,3600 Griffice Mill Rd,Raleigh,NC,27610,369000,4,3.0,Preserve Long Branch Farms,2937,31798,2017,256,126,35,Active,,,http://www.redfin.com/NC/Raleigh/3600-Griffice-Mill-Rd-27610/unit-11/home/59400082,TMLS,2145001,N,Y,35.711094,-78.512313
MLS Listing,,Single Family Residential,1510 Battery Dr,Raleigh,NC,27610,369900,3,2.0,Battery Heights,1285,10890,1968,276,288,,Active,,,http://www.redfin.com/NC/Raleigh/1510-Battery-Dr-27610/home/41152869,TMLS,2144936,N,Y,35.7767521,-78.6162214
MLS Listing,,Single Family Residential,5412 Whistling Duck Ct #41,Raleigh,NC,27603,335762,3,3.0,Heather Glen,2373,30492,2017,278,141,48,Active,,,http://www.redfin.com/NC/Raleigh/5412-Whistling-Duck-Ct-27603/unit-41/home/145213537,TMLS,2144344,N,Y,35.6280881,-78.6182187
MLS Listing,,Single Family Residential,800 Crown Crossing Ln,Raleigh,NC,27610,395000,3,3.0,Crown Crossing,2759,12632,2017,289,143,,Active,,,http://www.redfin.com/NC/Raleigh/800-Crown-Crossing-Ln-27610/home/101693809,TMLS,2142348,N,Y,35.7439409,-78.6272395
MLS Listing,,Single Family Residential,6604 Parizade St,Raleigh,NC,27603,299750,3,3.0,Blalocks Glen,2342,23914,2018,331,128,30,Active,May-13-2018 02:00 PM,May-13-2018 04:00 PM,http://www.redfin.com/NC/Raleigh/6604-Parizade-St-27603/home/123609841,TMLS,2134410,N,Y,35.594339,-78.657607
MLS Listing,,Single Family Residential,6600 Parizade St,Raleigh,NC,27603,332900,4,4.0,Blalocks Glen,2935,26528,2017,383,113,30,Active,,,http://www.redfin.com/NC/Raleigh/6600-Parizade-St-27603/home/113782204,TMLS,2123975,N,Y,35.5968521,-78.6602472
New Construction Home,,Single Family Residential,3405 Table Mountain Pine Dr,Raleigh,NC,27616,298475,3,3.0,Longleaf Estates - Highland Collection,2475,,2018,7,121,,Active,,,http://www.redfin.com/NC/Raleigh/3405-Pine-Dr-27604/home/145570626,NewHomeSource.com,1447127,N,Y,35.903439,-78.508817
New Construction Home,,Single Family Residential,1128 Timbercut Dr,Durham,NC,27703,365097,4,3.5,Andrews Chapel,2342,,2018,35,156,,Active,,,http://www.redfin.com/NC/Durham/1128-Timbercut-Dr-27703/home/145290347,NewHomeSource.com,1437047,N,Y,35.923699,-78.779971
New Construction Home,,Single Family Residential,6408 Giddings St,Raleigh,NC,27616,370000,3,2.5,"5401 North-Raleigh, NC",2652,,2018,63,140,,Active,,,http://www.redfin.com/NC/Raleigh/6408-Giddings-St-27616/home/143713847,NewHomeSource.com,1427268,N,Y,35.864116,-78.546468
New Construction Home,,Single Family Residential,1124 Timbercut Dr,Durham,NC,27703,379454,4,3.5,Andrews Chapel,2619,,2018,73,145,,Active,,,http://www.redfin.com/NC/Durham/1124-Timbercut-Dr-27703/home/144953751,NewHomeSource.com,1422443,N,Y,35.923699,-78.779971
New Construction Home,,Single Family Residential,1341 Hoke Landing Ln,Raleigh,NC,27603,384900,3,2.5,Hoke Landing,2755,,2017,220,140,,Active,,,http://www.redfin.com/NC/Raleigh/1341-Hoke-Landing-Ln-27603/home/59280791,NewHomeSource.com,1377574,N,Y,35.6151045,-78.63169
New Construction Home,,Single Family Residential,1437 Hoke Landing Ln,Raleigh,NC,27603,386900,3,2.5,Hoke Landing,2771,,2017,220,140,,Active,,,http://www.redfin.com/NC/Raleigh/1437-Hoke-Landing-Ln-27603/home/59280750,NewHomeSource.com,1377578,N,Y,35.6132816,-78.6292773
New Construction Home,,Single Family Residential,6109 Spring Branch Cir,Raleigh,NC,27603,394900,4,3.5,Hoke Landing,2963,,2017,220,133,,Active,,,http://www.redfin.com/NC/Raleigh/6109-Spring-Branch-Cir-27603/home/59280809,NewHomeSource.com,1377582,N,Y,35.6137624,-78.6310826
New Construction Home,,Single Family Residential,6116 Spring Branch Cir,Raleigh,NC,27603,389900,3,3.5,Hoke Landing,2902,,2017,220,134,,Active,,,http://www.redfin.com/NC/Raleigh/6116-Spring-Branch-Cir-27603/home/59280805,NewHomeSource.com,1377516,N,Y,35.6128775,-78.6316705
New Construction Home,,Single Family Residential,1305 Hoke Landing Ln,Raleigh,NC,27603,399900,4,2.5,Hoke Landing,2833,,2017,220,141,,Active,,,http://www.redfin.com/NC/Raleigh/1305-Hoke-Landing-Ln-27603/home/59280824,NewHomeSource.com,1377520,N,Y,35.6145788,-78.6347315
New Construction Home,,Single Family Residential,1500 Hoke Landing Ln,Raleigh,NC,27603,399000,3,3.0,Hoke Landing,2886,,2017,220,138,,Active,,,http://www.redfin.com/NC/Raleigh/1500-Hoke-Landing-Ln-27603/unit-26/home/112980843,NewHomeSource.com,1377521,N,Y,35.6123584,-78.6291634
New Construction Home,,Single Family Residential,1337 Hoke Landing Ln,Raleigh,NC,27603,389900,4,4.0,Hoke Landing,2925,,2017,220,133,,Active,,,http://www.redfin.com/NC/Raleigh/1337-Hoke-Landing-Ln-27603/home/59280788,NewHomeSource.com,1377584,N,Y,35.6151211,-78.6320664
